Gene,_SCORE_GRP14_,_SCORE_GRP13_,_SCORE_GRP10_,_SCORE_GRP6_,_SCORE_GRP7_,_SCORE_GRP8_,_SCORE_GRP20_,_SCORE_GRP12_,_SCORE_GRP1_,_SCORE_GRP4_,_SCORE_GRP3_,_SCORE_GRP18_,_SCORE_GRP9_,_SCORE_GRP15_,_SCORE_GRP5_,_SCORE_GRP2_,_SCORE_GRP19_,_SCORE_GRP17_,_SCORE_GRP16_,_SCORE_GRP11_,GRP1|19_GO:0002521|-4.667|leukocyte differentiation,GRP1|19_GO:1903131|-6.117|mononuclear cell differentiation,GRP1|19_GO:0030098|-5.334|lymphocyte differentiation,GRP1|19_GO:0030217|-5.825|T cell differentiation,GRP1|19_GO:0042110|-4.249|T cell activation,GRP1|19_GO:0046631|-4.644|alpha-beta T cell activation,GRP1|19_GO:0046632|-5.799|alpha-beta T cell differentiation,GRP1|19_GO:0050865|-2.716|regulation of cell activation,GRP1|19_GO:0002694|-2.533|regulation of leukocyte activation,GRP1|19_GO:0051249|-2.296|regulation of lymphocyte activation,GRP1|19_GO:0002250|-2.673|adaptive immune response,GRP1|19_GO:0022407|-2.308|regulation of cell-cell adhesion,GRP1|19_GO:0007159|-2.944|leukocyte cell-cell adhesion,GRP1|19_GO:1903037|-2.172|regulation of leukocyte cell-cell adhesion,GRP1|19_GO:1903706|-2.194|regulation of hemopoiesis,GRP1|19_GO:1902105|-2.813|regulation of leukocyte differentiation,GRP1|19_GO:0045619|-2.821|regulation of lymphocyte differentiation,GRP1|19_GO:0045580|-2.551|regulation of T cell differentiation,GRP1|19_GO:1903708|-2.312|positive regulation of hemopoiesis,GRP1|19_GO:1902107|-2.312|positive regulation of leukocyte differentiation,GRP1|19_GO:0045621|-2.485|positive regulation of lymphocyte differentiation,GRP1|19_GO:0045582|-2.756|positive regulation of T cell differentiation,GRP1|19_GO:0022408|-2.124|negative regulation of cell-cell adhesion,GRP1|19_GO:1903038|-2.140|negative regulation of leukocyte cell-cell adhesion,"GRP1|19_GO:0035710|-3.361|CD4-positive, alpha-beta T cell activation","GRP1|19_GO:0043367|-3.878|CD4-positive, alpha-beta T cell differentiation","GRP1|19_GO:0002294|-3.481|CD4-positive, alpha-beta T cell differentiation involved in immune response",GRP1|19_GO:0042093|-3.510|T-helper cell differentiation,GRP1|19_GO:0002293|-3.454|alpha-beta T cell differentiation involved in immune response,GRP1|19_GO:0002287|-3.426|alpha-beta T cell activation involved in immune response,GRP1|19_GO:0002292|-3.270|T cell differentiation involved in immune response,GRP1|19_GO:0002286|-2.395|T cell activation involved in immune response,GRP1|19_GO:0002698|-2.337|negative regulation of immune effector process,GRP1|19_GO:0002820|-2.837|negative regulation of adaptive immune response,GRP1|19_GO:0002823|-2.981|negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,"GRP1|19_GO:0043370|-2.951|regulation of CD4-positive, alpha-beta T cell differentiation",GRP1|19_GO:0045622|-3.481|regulation of T-helper cell differentiation,"GRP1|19_GO:2000514|-2.519|regulation of CD4-positive, alpha-beta T cell activation",GRP1|19_GO:0046637|-2.434|regulation of alpha-beta T cell differentiation,"GRP1|19_GO:0043371|-3.001|negative regulation of CD4-positive, alpha-beta T cell differentiation",GRP1|19_GO:0045623|-3.240|negative regulation of T-helper cell differentiation,GRP1|19_GO:0046639|-2.803|negative regulation of alpha-beta T cell differentiation,"GRP1|19_GO:2000515|-2.633|negative regulation of CD4-positive, alpha-beta T cell activation",GRP1|19_GO:0046636|-2.266|negative regulation of alpha-beta T cell activation,GRP1|19_GO:0045581|-2.037|negative regulation of T cell differentiation,GRP2|6_R-MMU-372790|-2.048|Signaling by GPCR,GRP2|6_R-MMU-388396|-2.207|GPCR downstream signalling,GRP2|6_R-MMU-500792|-2.336|GPCR ligand binding,GRP2|6_R-MMU-418594|-2.730|G alpha (i) signalling events,"GRP2|27_WP1396|-2.155|GPCRs, non-odorant",GRP2|19_GO:0042330|-3.617|taxis,GRP2|19_GO:0006935|-3.654|chemotaxis,GRP2|19_GO:0050900|-4.164|leukocyte migration,GRP2|19_GO:0060326|-4.200|cell chemotaxis,GRP2|19_GO:0030595|-5.498|leukocyte chemotaxis,GRP2|19_GO:0032103|-2.515|positive regulation of response to external stimulus,GRP2|19_GO:0071621|-2.380|granulocyte chemotaxis,GRP2|19_GO:0030593|-2.793|neutrophil chemotaxis,GRP2|19_GO:1990266|-2.366|neutrophil migration,GRP2|19_GO:0002688|-2.410|regulation of leukocyte chemotaxis,GRP2|19_GO:0002690|-2.045|positive regulation of leukocyte chemotaxis,GRP2|19_GO:0071624|-2.715|positive regulation of granulocyte chemotaxis,GRP2|19_GO:0090023|-2.803|positive regulation of neutrophil chemotaxis,GRP2|19_GO:0090022|-2.521|regulation of neutrophil chemotaxis,GRP2|19_GO:1902624|-2.451|positive regulation of neutrophil migration,GRP2|19_GO:1902622|-2.108|regulation of neutrophil migration,GRP3|19_GO:0048872|-3.625|homeostasis of number of cells,GRP3|19_GO:0030183|-2.513|B cell differentiation,GRP3|19_GO:0042100|-2.533|B cell proliferation,GRP3|19_GO:0001776|-2.485|leukocyte homeostasis,GRP3|19_GO:0030890|-2.184|positive regulation of B cell proliferation,GRP3|19_GO:0043029|-2.133|T cell homeostasis,GRP3|19_GO:0002335|-2.451|mature B cell differentiation,GRP3|19_GO:0002313|-2.758|mature B cell differentiation involved in immune response,GRP4|19_GO:0002683|-2.289|negative regulation of immune system process,GRP4|24_mmu04630|-2.657|Jak-STAT signaling pathway,GRP4|24_ko04630|-2.698|Jak-STAT signaling pathway,GRP4|19_GO:0071887|-2.952|leukocyte apoptotic process,GRP4|19_GO:2000106|-3.463|regulation of leukocyte apoptotic process,GRP4|19_GO:0070227|-2.756|lymphocyte apoptotic process,GRP4|19_GO:0070228|-3.270|regulation of lymphocyte apoptotic process,GRP4|19_GO:0070232|-2.238|regulation of T cell apoptotic process,GRP4|19_GO:2000107|-2.497|negative regulation of leukocyte apoptotic process,GRP4|19_GO:0070229|-2.037|negative regulation of lymphocyte apoptotic process,"GRP5|19_GO:0036037|-2.557|CD8-positive, alpha-beta T cell activation","GRP5|19_GO:0043374|-3.308|CD8-positive, alpha-beta T cell differentiation",GRP6|19_GO:0001817|-2.274|regulation of cytokine production,GRP6|19_GO:0001819|-3.002|positive regulation of cytokine production,GRP6|19_GO:0050778|-3.132|positive regulation of immune response,GRP6|19_GO:0002253|-2.949|activation of immune response,GRP6|19_GO:0002757|-2.112|immune response-activating signal transduction,GRP6|19_GO:0002429|-2.119|immune response-activating cell surface receptor signaling pathway,GRP6|19_GO:0002768|-2.041|immune response-regulating cell surface receptor signaling pathway,GRP7|24_mmu04390|-2.698|Hippo signaling pathway,GRP7|24_ko04390|-2.740|Hippo signaling pathway,GRP8|19_GO:0036293|-2.393|response to decreased oxygen levels,GRP8|19_GO:0001666|-2.679|response to hypoxia,GRP8|19_GO:0036294|-2.337|cellular response to decreased oxygen levels,GRP8|19_GO:0071456|-2.738|cellular response to hypoxia,GRP8|19_GO:0071453|-2.127|cellular response to oxygen levels,GRP9|19_GO:2001233|-2.187|regulation of apoptotic signaling pathway,GRP9|19_GO:0006839|-2.065|mitochondrial transport,GRP9|19_GO:0072655|-2.061|establishment of protein localization to mitochondrion,GRP9|19_GO:0007006|-2.684|mitochondrial membrane organization,GRP10|19_GO:0006954|-2.058|inflammatory response,GRP10|19_GO:0031347|-2.364|regulation of defense response,GRP10|19_GO:0050727|-2.644|regulation of inflammatory response,GRP10|19_GO:0050728|-2.164|negative regulation of inflammatory response,GRP11|19_GO:1905145|-2.521|cellular response to acetylcholine,GRP11|19_GO:0095500|-2.594|acetylcholine receptor signaling pathway,GRP11|19_GO:1905144|-2.485|response to acetylcholine,GRP11|19_GO:0098926|-2.108|postsynaptic signal transduction,GRP12|6_R-MMU-382551|-2.081|Transport of small molecules,GRP12|6_R-MMU-425407|-2.557|SLC-mediated transmembrane transport,"GRP12|6_R-MMU-425366|-2.434|Transport of bile salts and organic acids, metal ions and amine compounds",GRP12|24_mmu04978|-2.238|Mineral absorption,GRP12|24_ko04978|-2.238|Mineral absorption,GRP13|19_GO:0031647|-2.371|regulation of protein stability,GRP14|19_GO:0055065|-2.247|metal ion homeostasis,GRP14|19_GO:0006875|-2.253|cellular metal ion homeostasis,GRP15|19_GO:0040014|-2.157|regulation of multicellular organism growth,GRP16|6_R-MMU-163125|-2.157|Post-translational modification: synthesis of GPI-anchored proteins,GRP17|19_GO:0045576|-2.061|mast cell activation,GRP18|19_GO:0033077|-2.061|T cell differentiation in thymus,GRP19|19_GO:0002673|-2.014|regulation of acute inflammatory response,GRP20|19_GO:0046031|-2.000|ADP metabolic process,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
20343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74603,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
170770,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,5,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0
20230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16190,0.0,0.0,0.25,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,10,2,0,0,7,0,12,0,0,0,14,0,0,0,0,0,0,2,0,0,0
